abbr,feature,lag,best_corr,p_value,type,best_orig_corr
GA,search_trends_skin_tag,47,0.2485031900077177,2.7263102730154913e-10,google-search-trends,0.2485031900077177
GA,search_trends_water_retention,49,0.2432172438451115,6.581419929124891e-10,google-search-trends,-0.2432172438451115
GA,search_trends_clouding_of_consciousness,49,0.242842132813375,7.003219861116516e-10,google-search-trends,0.242842132813375
GA,IA,47,0.2421331958813133,1.3969316526350491e-09,region,0.2421331958813133
GA,search_trends_hypertriglyceridemia,0,0.2391285314819454,1.658259564271517e-09,google-search-trends,0.2391285314819454
GA,search_trends_hypercholesterolemia,47,0.2372776840766642,1.9410302903032487e-09,google-search-trends,0.2372776840766642
GA,search_trends_food_craving,47,0.2348595605939049,3.272874416246358e-09,google-search-trends,0.2348595605939049
GA,search_trends_itch,49,0.2328445750455173,3.5309141711563794e-09,google-search-trends,-0.2328445750455173
GA,search_trends_rheum,0,0.2304945827755646,2.573134235234511e-07,google-search-trends,0.2304945827755646
GA,search_trends_burn,47,0.2262897112555144,1.0041276176049416e-08,google-search-trends,0.2262897112555144
GA,search_trends_insomnia,0,0.2213497129914016,2.669791466258874e-07,google-search-trends,0.2213497129914016
GA,search_trends_amenorrhea,0,0.2203453009984501,4.2031194292218646e-07,google-search-trends,0.2203453009984501
GA,search_trends_impulsivity,47,0.2201777660652474,2.477441899155938e-08,google-search-trends,0.2201777660652474
GA,search_trends_urinary_tract_infection,49,0.2196433354847562,2.67722708893738e-08,google-search-trends,0.2196433354847562
GA,ND,47,0.2175338274023089,4.879862828362744e-08,region,0.2175338274023089
GA,search_trends_nasal_polyp,49,0.2170970910931461,3.9011244490237176e-08,google-search-trends,0.2170970910931461
GA,search_trends_self_harm,49,0.2149908351792837,5.308138693911736e-08,google-search-trends,-0.2149908351792837
GA,search_trends_iron_deficiency,47,0.2138463824240102,6.635703383355647e-08,google-search-trends,0.2138463824240102
GA,search_trends_hepatitis,14,0.2134756626534737,1.718160280135666e-07,google-search-trends,0.2134756626534737
GA,search_trends_hyperpigmentation,47,0.2123098956045931,8.012808632862833e-08,google-search-trends,0.2123098956045931
GA,new_intensive_care_patients,49,0.2100304348862129,2.885445558467341e-07,hospitalizations,0.2100304348862129
